"File Path","Link Count","Has Relative Links","Has Fragment Links"
"notes/ics/ccc/docs/G-Future/G.11-impact-yield-fund.md",2,NO,YES
"notes/ics/ccc/archive/v0.2/v0.2.md",2,NO,YES
"notes/ics/ccc/archive/v0.2/I-Fund/I-Fund.md",2,NO,YES
"notes/ics/ccc/archive/v0.2/G-Future/G.11-impact-yield-fund.md",2,NO,YES
"notes/ics/ccc/archive/v0.19/v0.19.md",2,NO,YES
"notes/ics/ccc/archive/v0.19/G-Future/G.11-impact-yield-fund.md",2,NO,YES
"notes/ics/ccc/archive/v0.19/A-Cover/A-Cover.md",2,NO,YES
"notes/ics/ccc/archive/v0.18/impact-yield-fund-proposal.md",2,NO,YES
"notes/ics/gg23/outreach/newsletter-copy.md",2,NO,YES
"notes/ics/gg23/outreach/newsletter-copy-updated.md",2,NO,YES
"notes/rpp/rpp-working-docs/governance-platforms.md",2,NO,YES
"notes/rpp/rpp-working-docs/quadratic-voting.md",2,NO,YES
"notes/rpp/rpp-playbooks/reference/Playbook Discovery Feedback.md",2,NO,YES
"notes/rpp/rpp-archive/rpp-tasks/rpp-old-tasks/⬜️ POW-277 Stakeholder Engagement - Reimagining Power.md",2,NO,YES
"notes/rpp/rpp-archive/rpp-tasks/rpp-old-tasks/⬜️ POW-276 Cell Setup - Reimagining Power.md",2,NO,YES
"notes/rpp/rpp-archive/rpp-tasks/rpp-old-tasks/⬜️ POW-292 Design Task Management and Compensation Framework - DAO Primitives (Old).md",2,NO,YES
"notes/rpp/rpp-archive/rpp-tasks/Onboarding Flow.md",2,NO,NO
"notes/rpp/rpp-archive/rpp-tasks/O&S Progress Report Week 8.md",2,NO,YES
"notes/rpp/rpp-archive/rpp-tasks/O&S Progress Report Week 7.md",2,NO,YES
"notes/rpp/rpp-archive/rpp-tasks/O&S Progress Report Week 6.md",2,NO,YES
"notes/rpp/rpp-archive/rpp-tasks/O&S Progress Report Week 5.md",2,NO,YES
"notes/rpp/rpp-archive/rpp-tasks/Migrate Clarity Tags to Charmverse (Task).md",2,NO,YES
"notes/rpp/rpp-archive/rpp-tasks/Migrate & Update web3 Library (Task).md",2,NO,YES
"notes/rpp/rpp-archive/rpp-tasks/Migrate & Update Task Mgmt Info.md",2,NO,YES
"notes/rpp/rpp-archive/rpp-tasks/Media Manager Rolecrafting.md",2,NO,YES
"notes/rpp/rpp-archive/rpp-tasks/Make banner image for social impact paper.md",2,NO,NO
"notes/rpp/rpp-archive/rpp-tasks/Gatherings Evaluation & Next Steps Report.md",2,NO,YES
"notes/rpp/rpp-archive/rpp-tasks/Gatherings Coordination - RPP.md",2,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/os-steward-meetings/RPP OS Steward Meeting (06-05-2025).md",2,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/os-steward-meetings/RPP OS Steward Meeting (05-11-2024).md",2,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/os-steward-meetings/RPP OS Steward Meeting (22-10-2024).md",2,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/os-steward-meetings/RPP OS Steward Meeting (01-09-2024).md",2,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/os-steward-meetings/RPP OS Steward Meeting (17-09-2024).md",2,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/os-steward-meetings/RPP OS Steward Meeting (08-06-2024).md",2,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/core-team-meetings/RPP Core Team Meeting (27-06-2024).md",2,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/core-team-meetings/RPP Core Team Meeting (21-11-2024).md",2,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/core-team-meetings/RPP Core Team Meeting (19-12-2024).md",2,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/core-team-meetings/RPP Core Team Meeting (23-11-2023).md",2,NO,YES
"notes/rpp/rpp-archive/rpp-docs/old-rpp-docs/2023-09-25 - [CHARMVERSE] Funding Contributors to RPP.md",2,NO,YES
"notes/rpp/rpp-archive/rpp-docs/Salon Application for PFC Conference.md",2,NO,YES
"notes/rpp/rpp-archive/rpp-docs/RPP Progress Report.md",2,NO,YES
"notes/rpp/rpp-archive/rpp-docs/RPP core team collaboration protocols.md",2,NO,YES
"notes/rpp/rpp-archive/rpp-docs/RPP 2025 Strategy Note.md",2,NO,YES
"notes/rpp/rpp-experiments/women-win/Meeting with Women Win & Equality Fund (copy).md",2,NO,YES
"notes/rpp/rpp-experiments/equality-fund/Meeting with Women Win & Equality Fund.md",2,NO,YES
"notes/dao-primitives/primitives-archive/primitives-docs/2022-09-13 - Rewarding Contribution Agreement for DAO Primitive Project CELL.md",2,NO,YES
"notes/dao-primitives/primitives-archive/primitives-docs/2022-08-02 - Notes on JokeDAO and Coordinape.md",2,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (30-01-2024).md",2,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (28-05-2024).md",2,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (28-11-2023).md",2,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (25-06-2024).md",2,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (26-03-2024).md",2,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (16-05-2023).md",2,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (14-02-2023).md",2,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (13-02-2024).md",2,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (02-06-2024).md",2,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (05-02-2023).md",2,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (22-08-2023).md",2,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (10-10-2023).md",2,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (12-03-2024).md",2,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (11-06-2024).md",2,NO,YES
"links/OpenCivics Collaborative Initiative – Specification Template.md",2,NO,YES
"links/DAOstar.md",2,NO,NO
"artifacts/patterns/gatherings.md",2,NO,YES
"link-fix/09-conversion-workflows.md",1,NO,YES
"enveloppe/artifacts/patterns/cell-state-template.md",1,NO,YES
"enveloppe/links/The Blockchain Governance Toolkit.md",1,NO,YES
"enveloppe/links/p2p-foundation-wiki.md",1,NO,YES
"enveloppe/tags/ephemeral-cell.md",1,NO,YES
"enveloppe/tags/Patterns.md",1,NO,YES
"tools/workflows/bridging/readme.md",1,NO,YES
"tools/workflows/artifacts/patterns/pattern-update.md",1,NO,YES
"tools/workflows/artifacts/patterns/pattern-creation.md",1,NO,YES
"tools/workflows/library/discord-mining-workflow.md",1,NO,YES
"tools/workflows/library/old/link-evaluation-workflow.md",1,NO,YES
"tools/types/types.md",1,NO,YES
"tools/plugin-notes/dataview/dataviewjs-reference.md",1,NO,YES
"tools/templates/tag.md",1,NO,YES
"tools/templates/templates.md",1,NO,YES
"tools/templates/readme.md",1,NO,YES
"drafts/trash/Decentralised Tech & the Future of Organising 2.md",1,NO,NO
"drafts/trash/DAOs & Creators - Resources to Get Started Today.md",1,NO,NO
"drafts/trash/DAO Governance - Challenges Ideas and Tools.md",1,NO,NO
"drafts/trash/DAO Governance - Challenges Ideas and Tools copy.md",1,NO,NO
"drafts/trash/10 tools for a zero carbon world.md",1,NO,NO
"drafts/test-resources/test-pattern.md",1,NO,YES
"drafts/pdf-old/readme.md",1,NO,YES
"drafts/pdf-old/old-original-structure/intervention/intervention-development-framework.md",1,NO,YES
"drafts/pdf-old/02-intervention-old.md",1,NO,YES
"drafts/OpenCivics-Wiki/OpenCivics Thesis/Our Choice.md",1,NO,NO
"drafts/OpenCivics-Wiki/OpenCivics Network/Labs/About Labs.md",1,NO,NO
"drafts/OpenCivics-Wiki/OpenCivics Network/Foundation/About Foundation.md",1,NO,YES
"drafts/OpenCivics-Wiki/OpenCivics Concepts/Glossary/whole systems design.md",1,NO,NO
"drafts/OpenCivics-Wiki/OpenCivics Concepts/Glossary/systemic failure modes.md",1,NO,NO
"drafts/OpenCivics-Wiki/OpenCivics Concepts/Glossary/system failure modes.md",1,NO,NO
"drafts/OpenCivics-Wiki/OpenCivics Concepts/Glossary/protopia.md",1,NO,NO
"drafts/OpenCivics-Wiki/OpenCivics Concepts/Glossary/network effects.md",1,NO,NO
"drafts/OpenCivics-Wiki/OpenCivics Concepts/Glossary/islands of coherance.md",1,NO,NO
"drafts/OpenCivics-Wiki/OpenCivics Concepts/Glossary/interbeing.md",1,NO,NO
"drafts/OpenCivics-Wiki/OpenCivics Concepts/Glossary/existential risk.md",1,NO,NO
"drafts/OpenCivics-Wiki/OpenCivics Concepts/Glossary/commons.md",1,NO,NO
"drafts/OpenCivics-Wiki/OpenCivics Concepts/Glossary/civic virtue.md",1,NO,NO
"drafts/OpenCivics-Wiki/OpenCivics Concepts/Knowledge Commons.md",1,NO,YES
"drafts/OpenCivics-Wiki/OpenCivics Concepts/Knowledge Commoning.md",1,NO,YES
"drafts/OpenCivics-Wiki/OpenCivics Concepts/Design Principles.md",1,NO,YES
"drafts/OpenCivics-Wiki/OpenCivics Concepts/Civilizational Pillars.md",1,NO,YES
"drafts/OpenCivics-Wiki/Meta/Inbox/Extras.md",1,NO,YES
"drafts/readme.md",1,NO,YES
"drafts/drafts.md",1,NO,YES
"tags/ephemeral-cell.md",1,NO,YES
"tags/accountability.md",1,NO,YES
"tags/Patterns.md",1,NO,YES
"notes/cxi/Docs/2022-03-31 at 01-32 PM.md",1,NO,YES
"notes/cxi/Docs/2022-03-21 at 04-00 PM.md",1,NO,YES
"notes/general-circle/old-gc-tasks/⬜️ SUP-76 Reach out to DAO Community Experience Leads to garner learning.md",1,NO,YES
"notes/general-circle/old-gc-tasks/⬜️ SUP-178 Develop hello world intro video.md",1,NO,NO
"notes/general-circle/old-gc-tasks/⬜️ SUP-175  SuperBenefit AMA Plan-Agenda.md",1,NO,NO
"notes/general-circle/old-gc-tasks/⬜️ SUP-158 [BOUNTY] SuperBenefit Origin Story Artifact.md",1,NO,YES
"notes/general-circle/old-gc-tasks/⬜️ SUP-153 [BOUNTY] Develop a Pluriverse Reflection Guide.md",1,NO,YES
"notes/general-circle/old-gc-tasks/✅ SUP-91 Create and deploy ERC20 SPRB contract.md",1,NO,NO
"notes/general-circle/old-gc-tasks/✅ SUP-90 Outline Treasury Strategy.md",1,NO,YES
"notes/general-circle/old-gc-tasks/✅ SUP-8 Appoint the General Circle Lead.md",1,NO,YES
"notes/general-circle/old-gc-tasks/✅ SUP-66 Run contribution recognition event.md",1,NO,NO
"notes/general-circle/old-gc-tasks/✅ SUP-57 First Tactical Meeting scheduled.md",1,NO,NO
"notes/general-circle/old-gc-tasks/✅ SUP-48 Draft Survey (similar to SeedClub).md",1,NO,NO
"notes/general-circle/old-gc-tasks/✅ SUP-47 Refactor Guilds.md",1,NO,YES
"notes/general-circle/old-gc-tasks/✅ SUP-33 @Lewwwk to publish and propose v0 Mission, Vision, Values..md",1,NO,NO
"notes/general-circle/old-gc-tasks/✅ SUP-32 Invite the community to revisit and contribute to the existing Mission, Vision, Values work in Miro.md",1,NO,NO
"notes/general-circle/old-gc-tasks/✅ SUP-26 Set Up DAO Contributor Tracking on Notion.md",1,NO,NO
"notes/general-circle/old-gc-tasks/✅ SUP-249 Coordinape Allocation Reflection.md",1,NO,NO
"notes/general-circle/old-gc-tasks/✅ SUP-245 Draw up outline of steps to set up a multi-sig wallet for SB projects.md",1,NO,NO
"notes/general-circle/old-gc-tasks/✅ SUP-248 Test member onboarding into clarity.md",1,NO,YES
"notes/general-circle/old-gc-tasks/✅ SUP-239 Governance research project (Rev 1) DAO-Cell founding doc.md",1,NO,NO
"notes/general-circle/old-gc-tasks/✅ SUP-225 Set up Miro as working space .md",1,NO,NO
"notes/general-circle/old-gc-tasks/✅ SUP-184 Publish Role Advice Process.md",1,NO,YES
"notes/general-circle/old-gc-tasks/✅ SUP-18 General Circle implements governance token.md",1,NO,YES
"notes/general-circle/old-gc-tasks/✅ SUP-135 Launch Strategy.md",1,NO,NO
"notes/general-circle/old-gc-tasks/✅ SUP-136 Write crowdfund post.md",1,NO,YES
"notes/general-circle/old-gc-tasks/✅ SUP-124 Update learning pathways page on Notion .md",1,NO,NO
"notes/general-circle/old-gc-tasks/✅ SUP-120 [DRAFT] Proposal to create new roles in the Community Experience Squad.md",1,NO,YES
"notes/general-circle/old-gc-tasks/✅ SUP-107 @Lewwwk Finalize Lead Roles for Alex and Rowan.md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (24-03-2025).md",1,NO,YES
"notes/general-circle/old-gc-meetings/General Circle Weekly Meeting (112023).md",1,NO,NO
"notes/general-circle/old-gc-meetings/GC Meeting (29-04-2024).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (29-01-2024).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (28-10-2024).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (27-12-2021).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (27-05-2024).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (27-02-2023).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (26-12-2022).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (26-02-2024).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (25-12-2023).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (25-03-2024).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (24-06-2024).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (22-05-2023).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (22-04-2024).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (22-01-2024).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (21-11-2022).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (20-12-2021).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (20-05-2024).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (20-03-2023).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (20-02-2023).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (19-08-2024).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (18-12-2023).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (19-02-2024).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (18-03-2024).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (17-06-2024).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (17-04-2023).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (16-09-2024).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (15-07-2024).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (15-01-2024).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (14-11-2022).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (14-10-2024).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (13-12-2021).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (13-05-2024).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (12-02-2024).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (11-12-2023).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (11-03-2024).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (10-10-2022).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (10-07-2023).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (10-06-2024).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (10-04-2023).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (09-12-2024).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (09-09-2024).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (08-05-2023).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (08-01-2024).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (05-02-2024).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (04-12-2023).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (04-11-2024).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (04-09-2023).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (04-03-2024).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (03-06-2024).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (02-09-2024).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (02-01-2023).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (01-05-2023).md",1,NO,YES
"notes/general-circle/old-gc-meetings/GC Meeting (01-01-2024).md",1,NO,YES
"notes/general-circle/old-gc-docs/2023-08-07 - SPB15 - Establish an initial Cell to work on the Windfall NFT Project .md",1,NO,YES
"notes/general-circle/old-gc-docs/2022-10-18 - Systems Transformation Project Meeting - October 17, 2022.md",1,NO,YES
"notes/general-circle/old-gc-docs/2022-05-17 - Contributor Guide - meeting notes May 27, 2022.md",1,NO,YES
"notes/general-circle/old-gc-docs/2022-03-14 at 04-14 PM.md",1,NO,YES
"notes/general-circle/old-gc-docs/2022-03-08 at 08-14 PM.md",1,NO,YES
"notes/general-circle/old-gc-docs/2022-01-27 at 02-05 AM.md",1,NO,YES
"notes/general-circle/old-gc-docs/2022-01-26 at 11-51 AM.md",1,NO,YES
"notes/general-circle/old-gc-docs/2022-01-26 at 05-03 PM.md",1,NO,YES
"notes/general-circle/old-gc-docs/2022-01-25 at 07-34 PM.md",1,NO,YES
"notes/general-circle/old-gc-docs/2022-01-21 at 02-58 PM.md",1,NO,YES
"notes/general-circle/old-gc-docs/2022-01-15 at 05-21 PM.md",1,NO,YES
"notes/general-circle/old-gc-docs/2022-01-02 at 04-11 PM.md",1,NO,YES
"notes/general-circle/old-gc-docs/2022-01-01 at 10-03 PM.md",1,NO,YES
"notes/general-circle/old-gc-docs/2021-12-29 at 04-28 PM.md",1,NO,YES
"notes/general-circle/old-gc-docs/2021-12-17 at 08-46 PM.md",1,NO,YES
"notes/general-circle/old-gc-docs/2021-12-15 at 02-06 AM.md",1,NO,YES
"notes/wp/wp-meetings/WP Meeting (10-09-2023).md",1,NO,YES
"notes/archive/clarity/Goals/⬜️ G-202 Intervention 5- A Commitment to Bridging Old Into Better_.md",1,NO,NO
"notes/archive/clarity/Goals/⬜️ G-200 Intervention 2- Building Capacity and Interdependence Through Governance.md",1,NO,NO
"notes/archive/clarity/Projects/⬜️ P-68 Set up Information Systems.md",1,NO,YES
"notes/archive/clarity/Projects/⬜️ P-289 Squad & Cell Facilitation - SuperBenefit.md",1,NO,YES
"notes/archive/clarity/Projects/✅ P-74 Crowdfund - _Hello World_.md",1,NO,YES
"notes/archive/clarity/Projects/✅ P-46 Contribution recognition and rewards event.md",1,NO,YES
"notes/archive/clarity/Projects/✅ P-179 Resource Flow strategy .md",1,NO,NO
"notes/archive/clarity/Tags/squad lead.md",1,NO,YES
"notes/archive/clarity/Tags/reimagine institute.md",1,NO,YES
"notes/archive/clarity/Tags/ohm fork.md",1,NO,NO
"notes/archive/clarity/Tags/navigating ways of working.md",1,NO,YES
"notes/archive/clarity/Tags/governance squad.md",1,NO,YES
"notes/archive/clarity/Tags/equality fund.md",1,NO,YES
"notes/archive/clarity/Tags/building capacity and interdependence through governance.md",1,NO,NO
"notes/archive/clarity/Tags/all in for sport.md",1,NO,YES
"notes/archive/clarity/Tags/a commitment to bridging old into better.md",1,NO,NO
"notes/archive/clarity/Tags/$superb.md",1,NO,YES
"notes/archive/charmverse/charmverse.md",1,NO,NO
"notes/aifs/aifs-meetings/AIFS Meeting (09-10-2024).md",1,NO,YES
"notes/aifs/aifs-meetings/AIFS Meeting (02-10-2024).md",1,NO,YES
"notes/aifs/aifs-meetings/AIFS Meeting (20-11-2024).md",1,NO,YES
"notes/aifs/aifs-meetings/AIFS Meeting (30-10-2024).md",1,NO,YES
"notes/aifs/aifs-meetings/Community Experience Weekly Sync.md",1,NO,YES
"notes/aifs/gathering-planning/gatherings-sessions-strategy.md",1,NO,YES
"notes/aifs/gathering-planning/gatherings-coordination-rpp.md",1,NO,YES
"notes/ics/ccc/docs/E-Guides/E.06-participating-in-connection-commons.md",1,YES,YES
"notes/ics/ccc/archive/v0.2/E-Guides/E.06-participating-in-connection-commons.md",1,YES,YES
"notes/ics/ccc/archive/v0.19/E-Guides/E.06-participating-in-connection-circles.md",1,YES,YES
"notes/ics/ccc/archive/v0.19/B-Overview/B.01-community-exchange-overview.md",1,NO,YES
"notes/ics/ccc/archive/v0.1/how_to_guides.md",1,YES,YES
"notes/ics/gg23/gg23-shill-plan.md",1,NO,YES
"notes/rpp/rpp-playbooks/misc/Playbooks Steward Rolecrafting.md",1,NO,YES
"notes/rpp/rpp-archive/rpp-tasks/rpp-old-tasks/⬜️ POW-275 Project Planning - Reimagining Power.md",1,NO,YES
"notes/rpp/rpp-archive/rpp-tasks/rpp-old-tasks/✅ POW-288 Retroactive Funding for Pre-Proposal Planning Period.md",1,NO,YES
"notes/rpp/rpp-archive/rpp-tasks/Translate Social Impact Paper into Spanish.md",1,NO,YES
"notes/rpp/rpp-archive/rpp-tasks/Starling Centre Panel - Expression Of Interest.md",1,NO,YES
"notes/rpp/rpp-archive/rpp-tasks/SalonsGatherings Scoping (Task).md",1,NO,YES
"notes/rpp/rpp-archive/rpp-tasks/Knowledge Stewardship Workstream Planning.md",1,NO,YES
"notes/rpp/rpp-archive/rpp-tasks/Create one-page overview of challenges & potential solutionsexperiments.md",1,NO,NO
"notes/rpp/rpp-archive/rpp-tasks/Create Implementation Guide_ Setting up a _Cell_ Based Operational Governance Structure Using the DAO Primitives.md",1,NO,YES
"notes/rpp/rpp-archive/rpp-tasks/Create a set of visuals and templates for playbooks publication (RPP).md",1,NO,YES
"notes/rpp/rpp-archive/rpp-tasks/Connect with Golem Foundation about potential support for Gatherings.md",1,NO,NO
"notes/rpp/rpp-archive/rpp-tasks/Blockchain4good speaker application.md",1,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/os-steward-meetings/RPP OS Steward Meeting (29-10-2024).md",1,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/os-steward-meetings/RPP OS Steward Meeting (08-10-2024).md",1,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/os-steward-meetings/RPP OS Steward Meeting (19-11-2024).md",1,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/os-steward-meetings/RPP OS Steward Meeting (17-12-2024).md",1,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/os-steward-meetings/RPP OS Steward Meeting (17-06-2025).md",1,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/os-steward-meetings/RPP OS Steward Meeting (15-10-2024).md",1,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/os-steward-meetings/RPP OS Steward Meeting (09-03-2024).md",1,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/os-steward-meetings/RPP OS Steward Meeting (06-01-2025).md",1,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/os-steward-meetings/RPP OS Steward Meeting (01-12-2025).md",1,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/os-steward-meetings/RPP OS stewards meeting 23 - 21125 .md",1,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/os-steward-meetings/RPP OS Steward Meeting (03-12-2024).md",1,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/os-steward-meetings/RPP OS stewards weekly meeting 27 - 18225.md",1,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/os-steward-meetings/RPP OS Steward Meeting (15-04-2025).md",1,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/core-team-meetings/RPP Core Team Meeting (13-06-2024).md",1,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/core-team-meetings/RPP Core Team Meeting (09-07-2023).md",1,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/core-team-meetings/RPP Core Team Meeting (02-06-2024).md",1,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/core-team-meetings/RPP Core Team Meeting (17-08-2023).md",1,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/core-team-meetings/RPP Core Team Meeting (19-10-2023).md",1,NO,YES
"notes/rpp/rpp-archive/rpp-meetings/RPP Social Impact & Onboarding Bi-Weekly.md",1,NO,NO
"notes/rpp/rpp-archive/rpp-docs/Working Agreements - RP Core TeamTLC.md",1,NO,YES
"notes/rpp/rpp-archive/rpp-docs/Partnership Summary & Annual Updates (from OTF).md",1,NO,NO
"notes/rpp/rpp-experiments/women-win/Women Win Experiment Discussion.md",1,NO,YES
"notes/rpp/rpp-experiments/women-win/Meeting with Women Win.md",1,NO,YES
"notes/rpp/rpp-experiments/equality-fund/Outline for EF scoping meeting 16924.md",1,NO,NO
"notes/rpp/rpp-experiments/equality-fund/Equality Fund Call Transcript 4723.md",1,NO,NO
"notes/dao-primitives/primitives-archive/primitives-tasks/⬜️ GR-309 Partnership Governance - Reimagining Power.md",1,NO,YES
"notes/dao-primitives/primitives-archive/primitives-tasks/⬜️ GR-299 Group Phase - DAO Primitives.md",1,NO,YES
"notes/dao-primitives/primitives-archive/primitives-docs/2022-08-09 - Notes on Colony and Lobby.md",1,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (30-05-2023).md",1,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (27-06-2023).md",1,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (25-01-2023).md",1,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (23-05-2023).md",1,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (22-02-2023).md",1,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (21-03-2023).md",1,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (20-06-2023).md",1,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (19-12-2023).md",1,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (14-03-2023).md",1,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (13-06-2023).md",1,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (11-04-2023).md",1,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (09-05-2023).md",1,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (09-04-2023).md",1,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (07-03-2023).md",1,NO,YES
"notes/dao-primitives/primitives-archive/primitives-meetings/DAO Primitives Meeting (01-25-2023).md",1,NO,YES
