"File","Original Link","Fixed Link","Timestamp"
"artifacts/guides/dao-primitives-framework/group-primitives/tasks.md","[autonomy](/tags/autonomy.md)","[autonomy](tags/autonomy.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/tasks.md","[Tasks](/tags/tasks.md)","[Tasks](tags/tasks.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/tasks.md","[Roles](/artifacts/guides/dao-primitives-framework/group-primitives/roles.md)","[Roles](artifacts/guides/dao-primitives-framework/group-primitives/roles.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/tasks.md","[Cells](/artifacts/guides/dao-primitives-framework/group-primitives/cells.md)","[Cells](artifacts/guides/dao-primitives-framework/group-primitives/cells.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/tasks.md","[DAOs](/artifacts/guides/dao-primitives-framework/group-primitives/daos.md)","[DAOs](artifacts/guides/dao-primitives-framework/group-primitives/daos.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/tasks.md","[Agreements](/tags/agreements.md)","[Agreements](tags/agreements.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/tasks.md","[Actions](/tags/actions.md)","[Actions](tags/actions.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/tasks.md","[Coordination](/tags/coordination.md)","[Coordination](tags/coordination.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/tasks.md","[Accountability](/tags/accountability.md)","[Accountability](tags/accountability.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[responsibilities](/tags/responsibilities.md)","[responsibilities](tags/responsibilities.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[permissions](/tags/permissions.md)","[permissions](tags/permissions.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[authorities](/tags/authorities.md)","[authorities](tags/authorities.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[agents](/tags/agents.md)","[agents](tags/agents.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[entities](/artifacts/guides/dao-primitives-framework/group-primitives/cells.md)","[entities](artifacts/guides/dao-primitives-framework/group-primitives/cells.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[our lexicon](/tags/roles.md)","[our lexicon](tags/roles.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[DAO networks](/artifacts/guides/dao-primitives-framework/group-primitives/daos.md)","[DAO networks](artifacts/guides/dao-primitives-framework/group-primitives/daos.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[Cells](/artifacts/guides/dao-primitives-framework/group-primitives/cells.md)","[Cells](artifacts/guides/dao-primitives-framework/group-primitives/cells.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[DAOs](/artifacts/guides/dao-primitives-framework/group-primitives/daos.md)","[DAOs](artifacts/guides/dao-primitives-framework/group-primitives/daos.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[agreements](/tags/agreements.md)","[agreements](tags/agreements.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[responsibilities](/tags/responsibilities.md)","[responsibilities](tags/responsibilities.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[agreements](/tags/agreements.md)","[agreements](tags/agreements.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[transparent](/tags/transparency.md)","[transparent](tags/transparency.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[coordination](/tags/coordination.md)","[coordination](tags/coordination.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[coordination](/tags/coordination.md)","[coordination](tags/coordination.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[tasks](/drafts/framework backup/group-primitives/tasks.md)","[tasks](drafts/framework backup/group-primitives/tasks.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[responsibilities](/tags/responsibilities.md)","[responsibilities](tags/responsibilities.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[permissions](/tags/permissions.md)","[permissions](tags/permissions.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[Cells](/artifacts/guides/dao-primitives-framework/group-primitives/cells.md)","[Cells](artifacts/guides/dao-primitives-framework/group-primitives/cells.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[DAO](/artifacts/guides/dao-primitives-framework/group-primitives/daos.md)","[DAO](artifacts/guides/dao-primitives-framework/group-primitives/daos.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[coordination](/tags/coordination.md)","[coordination](tags/coordination.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[agreements](/tags/agreements.md)","[agreements](tags/agreements.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[DAO networks](/artifacts/guides/dao-primitives-framework/group-primitives/daos.md)","[DAO networks](artifacts/guides/dao-primitives-framework/group-primitives/daos.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[coordination](/tags/coordination.md)","[coordination](tags/coordination.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[transparent](/tags/transparency.md)","[transparent](tags/transparency.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[entity](/artifacts/guides/dao-primitives-framework/group-primitives/cells.md)","[entity](artifacts/guides/dao-primitives-framework/group-primitives/cells.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[Cells](/artifacts/guides/dao-primitives-framework/group-primitives/cells.md)","[Cells](artifacts/guides/dao-primitives-framework/group-primitives/cells.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[agents](/tags/agents.md)","[agents](tags/agents.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[DAO](/artifacts/guides/dao-primitives-framework/group-primitives/daos.md)","[DAO](artifacts/guides/dao-primitives-framework/group-primitives/daos.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[Purpose](/tags/purpose.md)","[Purpose](tags/purpose.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[responsibilities](/tags/responsibilities.md)","[responsibilities](tags/responsibilities.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[authorities](/tags/authorities.md)","[authorities](tags/authorities.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[Practice](/tags/practices.md)","[Practice](tags/practices.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[agreements](/tags/agreements.md)","[agreements](tags/agreements.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[responsibilities](/tags/responsibilities.md)","[responsibilities](tags/responsibilities.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[permissions](/tags/permissions.md)","[permissions](tags/permissions.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[authorities](/tags/authorities.md)","[authorities](tags/authorities.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[Progress](/tags/progress.md)","[Progress](tags/progress.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[responsibilities](/tags/responsibilities.md)","[responsibilities](tags/responsibilities.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[transparency](/tags/transparency.md)","[transparency](tags/transparency.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[accountability](/tags/accountability.md)","[accountability](tags/accountability.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[agreements](/tags/agreements.md)","[agreements](tags/agreements.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[transparency](/tags/transparency.md)","[transparency](tags/transparency.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[coordination](/tags/coordination.md)","[coordination](tags/coordination.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[group phases](/artifacts/guides/dao-primitives-framework/group-phase/group-phase.md)","[group phases](artifacts/guides/dao-primitives-framework/group-phase/group-phase.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[Conversation Phase](/artifacts/guides/dao-primitives-framework/group-phase/conversation-phase.md)","[Conversation Phase](artifacts/guides/dao-primitives-framework/group-phase/conversation-phase.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[Organization Phase](/artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md)","[Organization Phase](artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[Coordination Phase](/artifacts/guides/dao-primitives-framework/group-phase/coordination-phase.md)","[Coordination Phase](artifacts/guides/dao-primitives-framework/group-phase/coordination-phase.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[permissions](/tags/permissions.md)","[permissions](tags/permissions.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[Cells](/artifacts/guides/dao-primitives-framework/group-primitives/cells.md)","[Cells](artifacts/guides/dao-primitives-framework/group-primitives/cells.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[DAOs](/artifacts/guides/dao-primitives-framework/group-primitives/daos.md)","[DAOs](artifacts/guides/dao-primitives-framework/group-primitives/daos.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[agreements](/tags/agreements.md)","[agreements](tags/agreements.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[responsibilities](/tags/responsibilities.md)","[responsibilities](tags/responsibilities.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[authorities](/tags/authorities.md)","[authorities](tags/authorities.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[accountability](/tags/accountability.md)","[accountability](tags/accountability.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[Tasks](/artifacts/guides/dao-primitives-framework/group-primitives/tasks.md)","[Tasks](artifacts/guides/dao-primitives-framework/group-primitives/tasks.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[agreements](/tags/agreements.md)","[agreements](tags/agreements.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[transparency](/tags/transparency.md)","[transparency](tags/transparency.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[responsibilities](/tags/responsibilities.md)","[responsibilities](tags/responsibilities.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[authorities](/tags/authorities.md)","[authorities](tags/authorities.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[coordination](/tags/coordination.md)","[coordination](tags/coordination.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[accountability](/tags/accountability.md)","[accountability](tags/accountability.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[Cells](/artifacts/guides/dao-primitives-framework/group-primitives/cells.md)","[Cells](artifacts/guides/dao-primitives-framework/group-primitives/cells.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[transparent](/tags/transparency.md)","[transparent](tags/transparency.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[agreements](/tags/agreements.md)","[agreements](tags/agreements.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[Cells](/artifacts/guides/dao-primitives-framework/group-primitives/cells.md)","[Cells](artifacts/guides/dao-primitives-framework/group-primitives/cells.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[DAO](/artifacts/guides/dao-primitives-framework/group-primitives/daos.md)","[DAO](artifacts/guides/dao-primitives-framework/group-primitives/daos.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[permissions](/tags/permissions.md)","[permissions](tags/permissions.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[transparent](/tags/transparency.md)","[transparent](tags/transparency.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[Roles](/tags/roles.md)","[Roles](tags/roles.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[Tasks](/artifacts/guides/dao-primitives-framework/group-primitives/tasks.md)","[Tasks](artifacts/guides/dao-primitives-framework/group-primitives/tasks.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[Cells](/artifacts/guides/dao-primitives-framework/group-primitives/cells.md)","[Cells](artifacts/guides/dao-primitives-framework/group-primitives/cells.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[DAOs](/artifacts/guides/dao-primitives-framework/group-primitives/daos.md)","[DAOs](artifacts/guides/dao-primitives-framework/group-primitives/daos.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[Agreements](/tags/agreements.md)","[Agreements](tags/agreements.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[Responsibilities](/tags/responsibilities.md)","[Responsibilities](tags/responsibilities.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[Authorities](/tags/authorities.md)","[Authorities](tags/authorities.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/roles.md","[Accountability](/tags/accountability.md)","[Accountability](tags/accountability.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md","[primitives](/tags/primitives.md)","[primitives](tags/primitives.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md","[networks](/tags/networks.md)","[networks](tags/networks.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md","[primitive](/tags/primitives.md)","[primitive](tags/primitives.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md","[governance](/tags/governance.md)","[governance](tags/governance.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md","[networks](/tags/networks.md)","[networks](tags/networks.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md","[governance](/tags/governance.md)","[governance](tags/governance.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md","[Agreements](/tags/agreements.md)","[Agreements](tags/agreements.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md","[responsibilities](/tags/responsibilities.md)","[responsibilities](tags/responsibilities.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md","[Cells (Primitive)](/artifacts/guides/dao-primitives-framework/group-primitives/cells.md)","[Cells (Primitive)](artifacts/guides/dao-primitives-framework/group-primitives/cells.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md","[DAOs (Primitive)](/artifacts/guides/dao-primitives-framework/group-primitives/daos.md)","[DAOs (Primitive)](artifacts/guides/dao-primitives-framework/group-primitives/daos.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md","[Roles (Primitive)](/artifacts/guides/dao-primitives-framework/group-primitives/roles.md)","[Roles (Primitive)](artifacts/guides/dao-primitives-framework/group-primitives/roles.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md","[Tasks (Primitive)](/artifacts/guides/dao-primitives-framework/group-primitives/tasks.md)","[Tasks (Primitive)](artifacts/guides/dao-primitives-framework/group-primitives/tasks.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md","[governance](/tags/governance.md)","[governance](tags/governance.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md","[primitives](/tags/primitives.md)","[primitives](tags/primitives.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md","[group-phase](/artifacts/guides/dao-primitives-framework/group-phase/group-phase.md)","[group-phase](artifacts/guides/dao-primitives-framework/group-phase/group-phase.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md","[group-scale](/artifacts/guides/dao-primitives-framework/group-scale/group-scale.md)","[group-scale](artifacts/guides/dao-primitives-framework/group-scale/group-scale.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md","[governance](/tags/governance.md)","[governance](tags/governance.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md","[primitive](/tags/primitives.md)","[primitive](tags/primitives.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md","[Purpose](/tags/purpose.md)","[Purpose](tags/purpose.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md","[Practice](/tags/practices.md)","[Practice](tags/practices.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md","[Progress](/tags/progress.md)","[Progress](tags/progress.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md","[network](/tags/networks.md)","[network](tags/networks.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md","[transparency](/tags/transparency.md)","[transparency](tags/transparency.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md","[coordination](/tags/coordination.md)","[coordination](tags/coordination.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md","[governance](/tags/governance.md)","[governance](tags/governance.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md","[agreements](/tags/agreements.md)","[agreements](tags/agreements.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md","[group-primitives](/artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md)","[group-primitives](artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md","[cells](/artifacts/guides/dao-primitives-framework/group-primitives/cells.md)","[cells](artifacts/guides/dao-primitives-framework/group-primitives/cells.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md","[daos](/artifacts/guides/dao-primitives-framework/group-primitives/daos.md)","[daos](artifacts/guides/dao-primitives-framework/group-primitives/daos.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md","[roles](/artifacts/guides/dao-primitives-framework/group-primitives/roles.md)","[roles](artifacts/guides/dao-primitives-framework/group-primitives/roles.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md","[tasks](/artifacts/guides/dao-primitives-framework/group-primitives/tasks.md)","[tasks](artifacts/guides/dao-primitives-framework/group-primitives/tasks.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md","[Cells (Primitive)](/artifacts/guides/dao-primitives-framework/group-primitives/cells.md)","[Cells (Primitive)](artifacts/guides/dao-primitives-framework/group-primitives/cells.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-primitives/group-primitives.md","[DAOs%20(Primitive)) (P[Roles (Primitive)](/notes/dao-primitives/dao-primitives-framework/group-primitives/roles.md)","[DAOs%20(Primitive)) (P[Roles (Primitive)](notes/dao-primitives/dao-primitives-framework/group-primitives/roles.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md","[Conversation Phase](/artifacts/guides/dao-primitives-framework/group-phase/conversation-phase.md)","[Conversation Phase](artifacts/guides/dao-primitives-framework/group-phase/conversation-phase.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md","[agreements](/tags/agreements.md)","[agreements](tags/agreements.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md","[resources](/tags/resources.md)","[resources](tags/resources.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md","[organization phase](/artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md)","[organization phase](artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md","[conversation-phase](/artifacts/guides/dao-primitives-framework/group-phase/conversation-phase.md)","[conversation-phase](artifacts/guides/dao-primitives-framework/group-phase/conversation-phase.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md","[decision](/tags/decisions.md)","[decision](tags/decisions.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md","[cell state](/artifacts/patterns/cell-state.md)","[cell state](artifacts/patterns/cell-state.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md","[resource](/tags/resources.md)","[resource](tags/resources.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md","[resources](/tags/resources.md)","[resources](tags/resources.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md","[coordinate](/tags/coordination.md)","[coordinate](tags/coordination.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md","[network](/tags/networks.md)","[network](tags/networks.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md","[community](/tags/community.md)","[community](tags/community.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md","[Governance](/tags/governance.md)","[Governance](tags/governance.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md","[organization-phase](/artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md)","[organization-phase](artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md","[community](/tags/community.md)","[community](tags/community.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md","[group-state](/artifacts/guides/dao-primitives-framework/group-state.md)","[group-state](artifacts/guides/dao-primitives-framework/group-state.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md","[organization phase](/artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md)","[organization phase](artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md","[decision-making](/tags/decisions.md)","[decision-making](tags/decisions.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md","[resources](/tags/resources.md)","[resources](tags/resources.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md","[group state](/artifacts/guides/dao-primitives-framework/group-state.md)","[group state](artifacts/guides/dao-primitives-framework/group-state.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md","[group state](/artifacts/guides/dao-primitives-framework/group-state.md)","[group state](artifacts/guides/dao-primitives-framework/group-state.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md","[resource](/tags/resources.md)","[resource](tags/resources.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md","[treasury](/tags/treasury.md)","[treasury](tags/treasury.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md","[resources](/tags/resources.md)","[resources](tags/resources.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md","[community](/tags/community.md)","[community](tags/community.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md","[resources](/tags/resources.md)","[resources](tags/resources.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md","[governance](/tags/governance.md)","[governance](tags/governance.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md","[group state](/artifacts/guides/dao-primitives-framework/group-state.md)","[group state](artifacts/guides/dao-primitives-framework/group-state.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md","[governance](/tags/governance.md)","[governance](tags/governance.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md","[primitives](/tags/primitives.md)","[primitives](tags/primitives.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md","[practices](/tags/practices.md)","[practices](tags/practices.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md","[resources](/tags/resources.md)","[resources](tags/resources.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md","[community](/tags/community.md)","[community](tags/community.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[formation phase](/artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md)","[formation phase](artifacts/guides/dao-primitives-framework/group-phase/formation-phase.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[governance](/tags/governance.md)","[governance](tags/governance.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[decision-making](/tags/decisions.md)","[decision-making](tags/decisions.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[transparency](/tags/transparency.md)","[transparency](tags/transparency.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[network](/tags/networks.md)","[network](tags/networks.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[community](/tags/community.md)","[community](tags/community.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[group-state](/artifacts/guides/dao-primitives-framework/group-state.md)","[group-state](artifacts/guides/dao-primitives-framework/group-state.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[roles](/tags/roles.md)","[roles](tags/roles.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[Governance](/tags/governance.md)","[Governance](tags/governance.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[decision-making](/tags/decisions.md)","[decision-making](tags/decisions.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[group-state](/artifacts/guides/dao-primitives-framework/group-state.md)","[group-state](artifacts/guides/dao-primitives-framework/group-state.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[transparency](/tags/transparency.md)","[transparency](tags/transparency.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[purpose](/tags/purpose.md)","[purpose](tags/purpose.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[practices](/tags/practices.md)","[practices](tags/practices.md)","20250802-214203"
"artifacts/guides/dao-primitives-framework/group-phase/organization-phase.md","[progress](/tags/progress.md)","[progress](tags/progress.md)","20250802-214203"
